filename,event_labels
01_009564.wav,1-2;1-3;1
01_009565.wav,1-2;1
01_009573.wav,8-1;8
01_009600.wav,8-1;8
01_009623.wav,8-1;5-4;5;8
01_009626.wav,8-1;1-1;1;8
01_009685.wav,7-1;7
01_009701.wav,8-1;8
01_009734.wav,8-1;8
01_009739.wav,7-1;7
01_009746.wav,7-1;7
01_009763.wav,8-1;8
01_009826.wav,8-1;7-1;8;7
01_009831.wav,1-3;2;1-2;1-1;1;2-2
01_009859.wav,1-2;7-1;1;7
01_009870.wav,8-1;8
01_009874.wav,1-X;1
01_009878.wav,8-1;7-1;8;7
01_009883.wav,7-2;7;8-1;7-1;8
01_009888.wav,7;1-2;1;8-1;7-1;8
01_009890.wav,5;7;5-1;3;8-1;7-1;8;3-1
01_009904.wav,8-1;8
01_009906.wav,8-1;1-1;1;8
01_009911.wav,8-1;7-1;8;7
01_009928.wav,8-1;7-1;8;7
01_009936.wav,8-1;8
01_009937.wav,1-3;7;1-1;1;7-1
01_009949.wav,8-1;1-1;1;8
01_009950.wav,8-1;7-1;8;7
01_009953.wav,1-2;8-1;1;8
01_009959.wav,8-1;7;8;7-X
01_009964.wav,8-1;8
01_009979.wav,1-X;1
01_009981.wav,4;7;4-3;8-1;7-1;8
01_009991.wav,2;2-X;2-1;1-X;2-3;1
01_009996.wav,7;1-2;8-1;1;7-1;8
01_010000.wav,7-1;7
01_010004.wav,8-1;8
01_010015.wav,1-2;8-1;1;8
01_010031.wav,7;1-2;1;8-1;7-1;8
01_010033.wav,7-2;7;8-1;7-1;8
01_010077.wav,5;5-3;1-2;8-1;1;8
01_010089.wav,5;7;5-1;8-1;7-1;8
01_010098.wav,5-4;5
01_010105.wav,8-1;1;1-2;8
01_010112.wav,8-1;8
01_010126.wav,7;1-2;1;8-1;7-1;8
01_010144.wav,8-1;8
01_010149.wav,8-1;8
01_010153.wav,5;7-X;7;5-1;1-2;8-1;1;7-1;8
01_010155.wav,8-1;8
01_010159.wav,1-2;7-1;1;7
01_010166.wav,8-1;8
01_010173.wav,7;1-2;1-1;1;7-1
01_010192.wav,1-3;3;8-1;1;8;3-1
01_010198.wav,8-1;1-3;1;8
01_010222.wav,8-1;7-1;8;7
01_010223.wav,8-1;7-1;8;7
01_010226.wav,1-2;8-1;1;8
01_010227.wav,1-3;2;2-X;3;8-1;1;8;3-1
01_010234.wav,6-2;1-3;5;6-3;7-X;5-X;4;2-1;2-4;8-1;1-X;8;7-1;2-2;6-1;7;4-3;5-1;2-3;1;3-1;7-4;2;5-3;2-X;4-X;4-2;5-4;5-2;6;7-2;6-X;3;1-2;1-1;4-1;7-3
01_010245.wav,7-X;7;3;8-1;8;3-1
01_010265.wav,8-1;8
01_010270.wav,6-2;1-3;5;6-3;7-X;5-X;4;2-1;2-4;8-1;1-X;8;7-1;2-2;6-1;7;4-3;5-1;2-3;1;3-1;7-4;2;5-3;2-X;4-X;4-2;5-4;5-2;6;7-2;6-X;3;1-2;1-1;4-1;7-3
01_010310.wav,1-3;1
01_010345.wav,8-1;7-1;8;7
01_010349.wav,2;2-X;2-1;2-4;3;1-1;1-X;2-3;1;3-1;2-2
01_010378.wav,3-1;3
01_010387.wav,6-2;5;1-3;6-3;7-X;5-X;4;2-1;2-4;8-1;8;7-1;1-X;2-2;6-1;7;4-3;5-1;2-3;1;3-1;7-4;2;5-3;2-X;4-X;4-2;5-4;5-2;6;7-2;6-X;3;1-2;1-1;4-1;7-3
01_010390.wav,1-3;7;1;1-X;7-1;7-3
01_010405.wav,5;5-3
01_010420.wav,6-2;1-3;5;6-3;7-X;5-X;4;2-1;2-4;1-X;8-1;7-1;8;2-2;6-1;7;4-3;5-1;2-3;1;3-1;7-4;2;5-3;2-X;4-X;4-2;5-4;5-2;6;7-2;6-X;3;1-2;1-1;4-1;7-3
01_010503.wav,6-2;1-3;5;6-3;7-X;5-X;4;2-1;2-4;8-1;1-X;7-1;8;2-2;6-1;7;4-3;5-1;2-3;1;3-1;7-4;2;5-3;2-X;4-X;4-2;5-4;5-2;6;7-2;6-X;3;1-2;1-1;4-1;7-3
01_010512.wav,1-2;1-1;8-1;1;8
01_010534.wav,1-3;7;1;8-1;7-1;8
01_010560.wav,8-1;8
01_010595.wav,7;3;8-1;7-1;8;3-1
01_010644.wav,8-1;8;3-1;3
01_010645.wav,6-2;1-3;5;6-3;7-X;5-X;4;2-1;2-4;1-X;8-1;7-1;8;2-2;6-1;7;4-3;5-1;2-3;1;3-1;7-4;2;5-3;2-X;4-X;4-2;5-4;5-2;6;7-2;6-X;3;1-2;1-1;4-1;7-3
01_010656.wav,7-1;7-2;7
01_010713.wav,7;6-1;8-1;7-1;8;6
01_010716.wav,8-1;7-1;8;7
01_010719.wav,7;1-1;1;8-1;7-1;8
01_010740.wav,8-1;7-1;8;7
01_010761.wav,6-2;1-3;5;6-3;7-X;5-X;4;2-1;2-4;8-1;1-X;8;7-1;6-1;2-2;7;4-3;5-1;2-3;1;3-1;7-4;2;5-3;2-X;4-X;4-2;5-4;5-2;6;7-2;6-X;3;1-2;1-1;4-1;7-3
01_010779.wav,8-1;8
01_010785.wav,1-3;1;7;7-X
01_010819.wav,5;5-3
01_010853.wav,6-2;5;1-3;6-3;7-X;5-X;4;2-1;2-4;1-X;8-1;7-1;8;2-2;6-1;7;4-3;5-1;2-3;1;3-1;7-4;2;5-3;2-X;4-X;4-2;5-4;5-2;6;7-2;6-X;3;1-2;1-1;4-1;7-3
01_010868.wav,6-2;1-3;5;6-3;7-X;5-X;4;2-1;2-4;8-1;1-X;7-1;8;2-2;6-1;7;4-3;5-1;2-3;1;3-1;7-4;2;5-3;2-X;4-X;4-2;5-4;5-2;6;7-2;6-X;3;1-2;1-1;4-1;7-3
01_010877.wav,6-2;1-3;5;6-3;7-X;5-X;4;2-1;2-4;1-X;8-1;7-1;8;2-2;6-1;7;4-3;5-1;2-3;1;3-1;7-4;2;5-3;2-X;4-X;4-2;5-4;5-2;6;7-2;6-X;3;1-2;1-1;4-1;7-3
01_010930.wav,5;5-1;3;1-1;1;3-1
01_010946.wav,7-2;7;8-1;7-1;8
01_010962.wav,6-2;1-3;5;6-3;7-X;5-X;4;2-1;2-4;8-1;1-X;8;7-1;2-2;6-1;7;4-3;5-1;2-3;1;3-1;7-4;2;5-3;2-X;4-X;4-2;5-4;5-2;6;7-2;6-X;3;1-2;1-1;4-1;7-3
01_010980.wav,1-2;8-1;1;8
01_010981.wav,7-X;7;1-2;1;7-1
01_010986.wav,8-1;7-1;8;7
01_010998.wav,8-1;8
01_011042.wav,5;6-X;7;5-1;1-2;1;7-1;6
01_011046.wav,7-1;7-X;7
01_011063.wav,8-1;8;3-1;3
01_011111.wav,7-1;7
01_011112.wav,4-1;1-1;1;4
01_011159.wav,8-1;8
01_011175.wav,8-1;8
01_011178.wav,5;5-X
01_011206.wav,8-1;8
01_011209.wav,5;5-3
01_011211.wav,8-1;8
01_011235.wav,8-1;8
01_011236.wav,7;3;7-1;7-3;3-1
01_011238.wav,3;1-2;1-X;1;3-1
01_011257.wav,8-1;8
01_011283.wav,8-1;8
01_011286.wav,8-1;8
01_011295.wav,1-3;1;7-1;7
01_011297.wav,5;2;5-3;7;1-2;8-1;1;7-1;8;2-2
01_011341.wav,8-1;8
01_011350.wav,1-3;3;1-X;1;3-1
01_011354.wav,8-1;7-1;8;7
01_011369.wav,5;5-X;8-1;5-4;8
01_011377.wav,6-2;6
01_011383.wav,7-1;7
01_011386.wav,8-1;7-1;8;7
01_011433.wav,5;5-3
01_011451.wav,8-1;8
01_011496.wav,8-1;7-1;8;7
01_011510.wav,1-X;1;7-2;7
01_011540.wav,5;5-3
01_011541.wav,5;7-1;7;5-1
01_011542.wav,8-1;5;8;5-1
01_011548.wav,1-1;8-1;1-X;1;8
01_011549.wav,8-1;8
01_011582.wav,1-3;7;1;8-1;7-1;8
01_011585.wav,1-2;1
01_011600.wav,6-2;6
01_011644.wav,8-1;8
01_011650.wav,6;1-3;1;6-X
01_011696.wav,8-1;8
01_011705.wav,1-X;1-3;1
01_011775.wav,5;5-3
01_011790.wav,8-1;8
01_011797.wav,8-1;8
01_011811.wav,7;3;1-2;1;8-1;7-1;8;3-1
01_011819.wav,6-2;1-3;6;1;6-1
01_011848.wav,8-1;1-3;1;8
01_011868.wav,7-1;7
01_011872.wav,1-X;1-3;1
01_011934.wav,8-1;8
01_011944.wav,8-1;5;8;5-3
01_012053.wav,7;3;1-2;1;8-1;7-1;8;3-1
01_012060.wav,8-1;7-1;8;7
01_012065.wav,7-1;7
01_012084.wav,5;5-3;3;5-1;3-1
01_012090.wav,8-1;7-1;8;7
01_012094.wav,8-1;8
01_012105.wav,8-1;7-1;8;7
01_012113.wav,8-1;8
01_012127.wav,8-1;5;8;5-1
01_012204.wav,1-3;7-2;7;8-1;1;8
01_012258.wav,8-1;8
01_012262.wav,7-2;7;6-1;8-1;8;6
01_012314.wav,8-1;5;5-X;8
01_012320.wav,8-1;8
01_012328.wav,1-3;3;1-2;8-1;1;8;3-1
01_012331.wav,8-1;8
01_012343.wav,8-1;8
01_012350.wav,8-1;8
01_012357.wav,8-1;5;8;5-1
01_012369.wav,4;4-2;1-1;4-1;1
01_012376.wav,5;5-X;3-1;3
01_012431.wav,8-1;8
01_012456.wav,8-1;8
01_012457.wav,5;5-3
01_012465.wav,3-1;3
01_012519.wav,8-1;8
01_012539.wav,5;5-1
01_012623.wav,1-3;1
01_012644.wav,4-X;4;2;2-2
01_012677.wav,8-1;5;8;5-1
01_012710.wav,7-2;7-X;7;8-1;8
01_012725.wav,8-1;8;3-1;3
01_012767.wav,5;7-4;5-3;7;5-1;7-1;5-2
01_012769.wav,5;5-3
01_012774.wav,5;5-1
01_012783.wav,1-X;1-3;1;1-2
01_012793.wav,8-1;8
01_012830.wav,7;1-2;1;8-1;1-X;7-1;8
01_012835.wav,8-1;1-1;1;8
01_012851.wav,2;2-X;7;8-1;7-1;8
01_012867.wav,8-1;8
01_012894.wav,8-1;5;8;5-1
01_012936.wav,8-1;8
01_012962.wav,8-1;8
01_012979.wav,1-2;8-1;1;8
01_012981.wav,7;7-X
01_012986.wav,8-1;1;1-2;8
01_013006.wav,8-1;8
01_013076.wav,1-2;8-1;1;8
01_013086.wav,8-1;8
01_013091.wav,1-2;5;1;5-1
01_013125.wav,7-1;7-2;7
01_013161.wav,8-1;8;3-1;3
01_013189.wav,8-1;8
01_013212.wav,8-1;8
01_013319.wav,8-1;8
01_013324.wav,6-1;6;6-X
01_013333.wav,8-1;7;8;7-X
01_013360.wav,8-1;8
01_013367.wav,8-1;8
01_013369.wav,8-1;8
01_013374.wav,8-1;7-1;8;7
01_013380.wav,1-2;8-1;1;8
01_013413.wav,8-1;7-1;8;7
01_013447.wav,2-X;4;2;4-2
01_013453.wav,7-2;7
01_013456.wav,7-1;7
01_013479.wav,5;5-1;5-3
01_013532.wav,7-2;7;6-1;8-1;8;6
01_013555.wav,7-1;7
01_013592.wav,8-1;8
01_013605.wav,8-1;8
01_013651.wav,8-1;8
01_013661.wav,8-1;7;8;7-X
01_013668.wav,8-1;7-1;8;7
01_013678.wav,8-1;8
01_013704.wav,8-1;1-3;1;8
01_013709.wav,7-2;7;8-1;7-1;8
01_013721.wav,1-3;7;1-2;1;8-1;7-1;8
01_016286.wav,1-2;7-1;1;7
01_016291.wav,2;2-X;1-2;6-1;8-1;1;8;6
01_016295.wav,8-1;1-3;1;8
01_016303.wav,7-1;7
01_016337.wav,7-1;7
01_016357.wav,7-1;7
01_016379.wav,7;1-1;1;1-X;7-1
01_016381.wav,5;7-1;7;5-3
01_016394.wav,8-1;7-1;8;7
01_016414.wav,7-1;7
01_016426.wav,2-X;2
01_016428.wav,5;7;5-1;1-2;1;8-1;7-1;8
01_016453.wav,7-X;7;6-1;7-1;6
01_016461.wav,2;2-X;1-2;1-1;1
01_016516.wav,1-1;6;1;6-1
01_016523.wav,8-1;1;1-2;8
01_016524.wav,5;5-1;1-2;8-1;1;8
01_016550.wav,6;7-2;7;6-1
01_016565.wav,1-2;1-1;1
01_016574.wav,5;5-3;5-X;7;7-1
01_016600.wav,2;7;2-1;1-2;1;7-1
01_016601.wav,1-1;1;6-3;6
01_016605.wav,6;6-X;6-1
01_016609.wav,1-3;5;7-2;5-X;7;5-1;1-2;5-4;1
01_016622.wav,2;2-X;4;4-2;4-3;1-X;1
01_016636.wav,7;1-2;1-X;1;7-1
01_016645.wav,6-2;6;6-X
01_016667.wav,6-X;7;1-2;1;7-1;6
01_016694.wav,4-X;4;4-2;1-1;1
01_016710.wav,1-3;1;3-1;3
01_016717.wav,6-1;5;6;5-1
01_016738.wav,5;5-X;7;5-1;7-1
01_016754.wav,1-3;2;2-X;1-2;1
01_016778.wav,6;7-1;7;6-X
01_016799.wav,7-4;7;1-2;1;7-1
01_016804.wav,7-1;7
01_016831.wav,7-1;7
01_016832.wav,6-2;7-X;7;7-1;6
01_016837.wav,5;7;5-1;5-4;7-1
01_016850.wav,1-3;1
01_016861.wav,1-3;2;2-X;4-X;4;1-2;1
01_016863.wav,5;5-1;8-1;1-X;1;8
01_016888.wav,5;5-1
01_016896.wav,6;6-X
01_016913.wav,1-3;7;1;8-1;7-1;8
01_016915.wav,7;1-2;1;8-1;7-1;8
01_016926.wav,3;1-2;1-1;1;3-1
01_016927.wav,5;7-X;7;5-1;7-1
01_016952.wav,7-1;7
01_016966.wav,7-2;7-X;7;1-2;1-1;1
01_017006.wav,2;4-X;4;2-1;1-2;1
01_017010.wav,6-X;7;6-1;8-1;7-1;8;6
01_017012.wav,7;7-2;3-1;3
01_017065.wav,1-3;6-X;1-2;1;6
01_017120.wav,5;5-3;5-1;1-2;1
01_017126.wav,4;4-3;3;8-1;8;3-1
01_017183.wav,6-1;6;6-X
01_017224.wav,6-2;6-X;7;1-2;1-1;6-1;1;7-1;6
01_017266.wav,6;6-X
01_017291.wav,1-2;1-3;1
01_017303.wav,1-3;1;2-X;2
01_017315.wav,1-3;6;1;6-X
01_017360.wav,6-2;6-X;6-1;6
01_017398.wav,5;5-1
01_017466.wav,7;6-1;7-1;7-3;6
01_017492.wav,1-3;6;7-2;7;1-2;1;7-1;7-3;6-1
01_017520.wav,2;2-X;4;4-2;4-1;2-2
01_017536.wav,5;2;5-3;2-X;3;1-1;1;3-1
01_017593.wav,7;6-1;1-1;1-2;1;7-1;6
01_017619.wav,1-X;1
01_017641.wav,5-4;5;3-1;3
01_017685.wav,5;5-1
01_017692.wav,6;6-X;6-1
01_017693.wav,5;7-2;7;5-1
01_017706.wav,1-1;1;2-X;2
01_017719.wav,7-1;7-4;7;7-X
01_017742.wav,7;8-1;1;1-X;7-1;8
01_017751.wav,5;7;5-1;1-1;8-1;1;7-1;8
01_017758.wav,8-1;8
01_017774.wav,6;4-X;4;6-X
01_017804.wav,3;1-2;8-1;1;8;3-1
01_017816.wav,6;3;3-1;6-X
01_017884.wav,1-2;1
01_017893.wav,8-1;8
01_017897.wav,4;7;1-1;4-1;1;7-1
01_017906.wav,6;6-X;7;7-1;6-1
01_017919.wav,3-1;3
01_017937.wav,2;4;4-2;8-1;8;2-2
01_017944.wav,5;7-2;7;5-1;7-1
01_017984.wav,1-1;1
01_018089.wav,5;7-1;7;5-1
01_018098.wav,2;4;3;4-2;3-1;2-2
01_018118.wav,5;7-4;7-2;7;5-1;7-1;7-3
01_018119.wav,8-1;8
01_018169.wav,7-1;7
01_018196.wav,5;5-1
01_018265.wav,5;6;6-X;5-1;6-1
01_018291.wav,1-3;5;7-2;5-X;7;8-1;1;8
01_018304.wav,1-3;7-2;7;1-2;1;7-1
01_018328.wav,2-X;2
01_018349.wav,4;4-3;3;1-X;1;3-1
01_018367.wav,6;6-X;7;7-1;6-1
01_018368.wav,1-3;7-2;7;1;7-1
01_018373.wav,6;6-X;6-1
01_018375.wav,5;7;5-1;8-1;1-X;1;7-1;8;7-3
01_018406.wav,7-1;7
01_018422.wav,5;5-3
01_018472.wav,6;2;6-X;2-X;6-1
01_018485.wav,1-2;5;5-X;1
01_018495.wav,7-1;7;7-X
01_018500.wav,1-3;1-2;1-1;1-X;1
01_018525.wav,8-1;6;8;6-X
01_018604.wav,5;2;2-X;5-1;1-1;1
01_018611.wav,6;7-1;7;6-X
01_018653.wav,6;7-3;7;6-1
01_018671.wav,1-3;2;7;1-2;1;7-1;2-2
01_018718.wav,6;7-1;7;6-1
01_018720.wav,2-X;2;3-1;3
01_018722.wav,5;7-1;7;5-3
01_018741.wav,6;7-1;7;6-X
01_018753.wav,5;7-1;7;5-3
01_018780.wav,6;6-X
01_018793.wav,8-1;8
01_018797.wav,1-X;1
01_018806.wav,2;2-X;7;3;1;1-X;7-1;3-1
01_018868.wav,5;5-X;7-1;7
01_018877.wav,1-3;1
01_018924.wav,1-1;7-1;1;7
01_018937.wav,1-X;1;1-2
01_018956.wav,2;7-2;2-X;4-X;4;7;7-1
01_018958.wav,2;2-X;4-X;4;7;7-1
01_018990.wav,7-1;7
01_018994.wav,6;7-1;7;6-1
01_019049.wav,7-1;7
01_019096.wav,6-X;4;7;4-3;1-1;1;7-1;6
01_019115.wav,5-1;6;5;6-1
01_019125.wav,7-2;7;1-2;1;8-1;7-1;8
01_019165.wav,7-2;7
01_019221.wav,5-4;5;2;2-2
01_019253.wav,6-X;7;7-1;7-3;6
01_019302.wav,1-2;1;6;6-1
01_019313.wav,8-1;5;8;5-1
01_019330.wav,5;6-3;5-3;7;7-1;6
01_019355.wav,6-X;7;6-1;8-1;7-1;8;6
01_019399.wav,5;7-2;7-X;5-X;7;8-1;7-1;8
01_019532.wav,6;6-1
01_019558.wav,1-3;2;1-2;1;2-2
01_019567.wav,5;6;6-X;5-3
01_019568.wav,6-3;7;3;7-1;3-1;6
01_019650.wav,1-2;7-1;1;7
01_019651.wav,6;6-1
01_019667.wav,7-1;7
01_019712.wav,6;6-X;6-1
01_019714.wav,3-1;3
01_019719.wav,5;6-X;5-1;1-2;6-1;8-1;1;8;6
01_019720.wav,5;5-1
01_019783.wav,7-4;7-2;6-X;7;6-1;7-1;6
01_019788.wav,6;7-2;7;1-2;1;7-1;6-1
01_019793.wav,4;4-2
01_019814.wav,1-2;1
01_019837.wav,3-1;3
01_019880.wav,7-X;7;3;6-1;8-1;8;3-1;6
01_019926.wav,7;1-2;1-1;1;7-1
01_019933.wav,1-3;7;3;1;7-1;3-1
01_020030.wav,6;7-X;7;1-2;1;6-1
01_020069.wav,7-1;7;3-1;3
01_020086.wav,5;6-3;5-X;1-X;1;6
01_020088.wav,4-X;4;4-2;1-2;1
01_020091.wav,5;3;3-1;5-1
01_020115.wav,1-X;7-1;1;7
01_020119.wav,7-2;2;2-X;7;3;1-2;1;7-1;3-1
01_020139.wav,7-1;7
01_020146.wav,5;6-X;7;5-1;6-1;7-1;6
01_020183.wav,1-1;1;4;4-2
01_020206.wav,7-1;3-1;7;3
01_020233.wav,6-X;1-2;6-1;1;6
01_020234.wav,1-2;1-3;1
01_020242.wav,5;5-1
01_020251.wav,1-2;1-3;1;1-1
01_020283.wav,7-1;7;3-1;3
01_020344.wav,1-2;1;1-X
01_020362.wav,2;2-4
01_020399.wav,6-1;6;6-X
01_020401.wav,2;2-X;7;3;7-1;3-1
01_020423.wav,1-3;7-4;6-X;7;1;8-1;7-1;8;6
01_020465.wav,8-1;6;8;6-X
01_020541.wav,6-X;7;6-1;1;1-X;7-1;6
01_020542.wav,5;4-X;4;5-1
01_020594.wav,2;2-X;3;1-2;1;3-1
01_020602.wav,5;6-X;5-X;7;1-2;1;7-1;6
01_020625.wav,6-X;6-1;8-1;8;6
01_020633.wav,2-X;2
01_020656.wav,7-1;7;3-1;3
01_020659.wav,1-3;1
01_020691.wav,1-X;1
01_020719.wav,1-X;8-1;1;8
01_020746.wav,4-X;4;7;4-3;4-2;3;7-1;3-1
01_020749.wav,8-1;8
01_020751.wav,1-2;1;3-1;3
01_020765.wav,6-1;6;6-X
01_020792.wav,1-3;4;7;4-2;1;1-X;7-1
01_020799.wav,2;2-X;3;8-1;8;3-1
01_020813.wav,6-2;7-1;7;6
01_020842.wav,6;7-1;7;6-X
01_020887.wav,5;7;5-1;5-4;7-1
01_020902.wav,4-X;4;4-2;4-3
02_000056.wav,1-3;2;2-X;7;1;7-1
02_000068.wav,7-1;7
02_000073.wav,1-3;5;2;2-1;5-4;1
02_000109.wav,1-2;1-1;1;1-3
02_000160.wav,1-X;2-3;1;2
02_000183.wav,1-3;7;1-2;1-1;1;7-1
02_000190.wav,5;1-3;7-X;7;5-1;8-1;1;8
02_000210.wav,1-2;6-2;1;6
02_000248.wav,1-X;1;1-2
02_000256.wav,5;7-X;7;5-1;1-2;1
02_000316.wav,1-3;1;7-1;7
02_000381.wav,5;6;7-2;5-X;7;5-1;1-2;1;7-1;6-1
02_000383.wav,5;7;5-1;1-2;1;7-1
02_000418.wav,1-2;1-3;1
02_000448.wav,1-3;1;4-X;4
02_000478.wav,4-X;4;4-3;1-1;1
02_000494.wav,5;7;5-1;1-2;1;7-1
02_000515.wav,7-2;7;1-1;1;7-1
02_000630.wav,1-3;5;3;5-4;1;3-1
02_000654.wav,2;7;1-1;1;7-1;2-2
02_000658.wav,1-2;1
02_000667.wav,1-3;7-1;1;7
02_000701.wav,1-2;1-1;1
02_000703.wav,1-3;7;1-2;1;1-X;7-1
02_000766.wav,1-2;1-3;1
02_000778.wav,7;1-2;1-X;1;7-1
02_000865.wav,1-3;6-1;1-X;1;6
02_000870.wav,1-3;7;3;1-2;1;7-1;3-1
02_000880.wav,5;7-X;7;5-4;7-1
02_000883.wav,7-1;7
02_000897.wav,7-1;7
02_000911.wav,1-2;1
02_000945.wav,7-1;7
02_000961.wav,1-3;7-1;1;7
02_000979.wav,1-3;7-X;6-X;7;1;1-X;7-1;7-3;6
02_001021.wav,2;2-2
02_001048.wav,7-X;7;1-2;1;7-1
02_001054.wav,1-3;5;5-X;1-2;1
02_001082.wav,5;2;7;5-1;2-1;1-1;1;7-1
02_001111.wav,1-3;5;5-X;7;1;7-1
02_001113.wav,1-2;1-3;1
02_001122.wav,7-1;7
02_001158.wav,1-3;7-X;7;1-2;1;7-1
02_001169.wav,1-2;1
02_001207.wav,1-3;2;7;2-1;1;7-1
02_001364.wav,7-X;7;3;7-1;3-1
02_001399.wav,2;2-X;7;7-1;2-2
02_001407.wav,7-1;7
02_001440.wav,1-3;5;4;7;5-1;1-2;1;4-1;7-1
02_001542.wav,1-3;7;1-2;1;7-1
02_001555.wav,1-3;1;2;2-1
02_001558.wav,1-2;1
02_001563.wav,1-3;1;2;2-2
02_001627.wav,1-3;1;3-1;3
02_001633.wav,7-2;7;1-2;1;1-X;7-1
02_001674.wav,7-1;7
02_001701.wav,7-2;7;3;7-1;3-1
02_001704.wav,1-2;1-3;1;1-1
02_001721.wav,7-3;7
02_001747.wav,1-3;5;7;5-1;1-2;1;7-3
02_001785.wav,7;3;1;1-X;7-1;3-1
02_001791.wav,2-2;5;2;5-3
02_001810.wav,1-X;1
02_001820.wav,1-3;1
02_001823.wav,7-1;7
02_001830.wav,5-4;5
02_001845.wav,1-3;1
02_001854.wav,1-2;1;1-X
02_001901.wav,7-1;7;7-X
02_002066.wav,1-2;2-3;1;2
02_002099.wav,1-2;1
02_002130.wav,1-3;1
02_002171.wav,1-3;7-4;7;1-2;1-X;1;7-1
02_002172.wav,5;7;5-1;3;1;1-X;7-1;3-1
02_002175.wav,1-3;1
02_002200.wav,4-X;4
02_002227.wav,7-1;7
02_002232.wav,1-3;1
02_002235.wav,1-3;1
02_002258.wav,1-2;1-3;1
02_002288.wav,1-2;7-1;1;7
02_002355.wav,1-2;2-X;1;2
02_002402.wav,1-3;7;1-2;1;7-1
02_002431.wav,5;7;1-2;1;5-4;7-1
02_002434.wav,5;7-X;5-X;7;7-1;7-3
02_002437.wav,1-2;5;1;5-1
02_002450.wav,5-4;5
02_002457.wav,1-X;1
02_002496.wav,1-3;1
02_002507.wav,1-3;2;2-X;1-2;1
02_002533.wav,1-2;5;1;5-1
02_002551.wav,7-1;7-3;7
02_002613.wav,5;5-1;1-2;1-X;1
02_002627.wav,7-1;7-X;7
02_002664.wav,5;5-X
02_002679.wav,1-3;1
02_002754.wav,7-1;7-X;7-3;7
02_002820.wav,1-3;5;7;5-4;1;7-1
02_002825.wav,2-X;1-3;1;2
02_002842.wav,6-X;1-2;1-1;1;6
02_002925.wav,5;7;5-1;7-1;5-2
02_002929.wav,1-3;1
02_002930.wav,3-1;3
02_002933.wav,1-2;7-1;1;7
02_002976.wav,8-1;5;8;5-3
02_003127.wav,1-3;7-1;1;7
02_003130.wav,7-1;7
02_003181.wav,7-1;7-4;7-2;7
02_003243.wav,7-1;7
02_003248.wav,7;3;1-2;1-1;1;7-1;3-1
02_003283.wav,7-X;7;1-2;1-1;1;7-1
02_003318.wav,1-2;1-3;1
02_003343.wav,5;2;2-X;5-X;1-2;1
02_003360.wav,1-1;1;2-X;2
02_003364.wav,7-2;7
02_003449.wav,2;2-2
02_003488.wav,1-2;1-3;1;1-1
02_003500.wav,1-3;1
02_003537.wav,5;5-X;5-1;1-2;1-X;5-4;1
02_003569.wav,1-2;1
02_003630.wav,1-3;1;3-1;3
02_003703.wav,1-2;1-3;1
02_003782.wav,4-1;4;4-2
02_003805.wav,7-1;7
02_003820.wav,7;1-2;1;7-1;7-3
02_003860.wav,5;2;2-X;7;5-4;7-1
02_003910.wav,1-3;1;2;2-1
02_003913.wav,1-3;3;1-2;1-1;1;3-1
02_003943.wav,1-2;7-1;1;7
02_003961.wav,7-1;7
02_003978.wav,4-X;4;4-3;4-2;1-1;1
02_003984.wav,5;7-2;7;5-1;7-1
02_004023.wav,5-4;5
02_004026.wav,1-2;1
02_004027.wav,7-X;7;1-1;1;7-1
02_004033.wav,7-1;7
02_004042.wav,1-3;2;2-X;1-1;1
02_004084.wav,2-X;1-3;1;2
02_004121.wav,1-2;1
02_004191.wav,1-2;1;1-X
02_004248.wav,7-1;7-2;7
02_004250.wav,1-3;7-X;7;1;7-1
02_004291.wav,7-2;7;1-2;1;7-1
02_004292.wav,5;5-1;5-3
02_004335.wav,2;2-2
02_004367.wav,5-4;5
02_004374.wav,5;7-1;7;5-1
02_004533.wav,1-3;1
02_004594.wav,2;2-X;7;3;1-2;1;1-X;7-1;3-1
02_004616.wav,7-1;7
02_004637.wav,1-3;1;2;2-2
02_004652.wav,1-X;1-3;1
02_004658.wav,1-2;1;4;4-2
02_004701.wav,1-3;1;4-X;4
02_004709.wav,7-1;7
02_004912.wav,7-2;7-1;7-3;7
02_004984.wav,1-3;7-1;1;7
02_004999.wav,5;5-3
02_005010.wav,1-2;1-3;1
02_005021.wav,7-1;7
02_005039.wav,1-X;1-3;1
02_005050.wav,1-3;5;5-X;7;1;7-1
02_005081.wav,1-3;5;7;5-4;1;7-1
02_005100.wav,1-3;1;7-1;7
02_005101.wav,5;1-3;7-X;5-3;5-X;7;1;5-4;7-1
02_005122.wav,1-3;7-2;7;1-1;1;7-1
02_005138.wav,7-1;7
02_005160.wav,2;2-X;7;1-2;1;7-1
02_005161.wav,2;2-1;1-1;1;2-2
02_005174.wav,5;7-X;7;5-1;1-X;1
02_005194.wav,1-3;5;5-3;5-4;1
02_005198.wav,7-4;7-X;7;1-2;1;7-1
02_005209.wav,1-3;1
02_005223.wav,1-3;5;6;5-3;5-1;1-2;1;6-1
02_005226.wav,1-3;1
02_005270.wav,1-2;1-1;1
02_005305.wav,1-1;5-X;1;5
02_005456.wav,1-2;1
02_005471.wav,1-X;1-3;1
02_005472.wav,1-2;5;1;5-1
02_005545.wav,1-3;5;5-3;7;5-1;1;7-1
02_005548.wav,2;7-X;2-X;7;7-1
02_005563.wav,1-1;1
02_005594.wav,1-3;7;1-2;1;7-1
